date,total_hosp,total_rea,new_hosp,new_dc,new_cases,roll_cases,roll_hosp,roll_dc
2020-01-23,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-24,NA,NA,NA,NA,2,NA,NA,NA
2020-01-25,NA,NA,NA,NA,0,NA,NA,NA
2020-01-26,NA,NA,NA,NA,0,NA,NA,NA
2020-01-27,NA,NA,NA,NA,-3,NA,NA,NA
2020-01-28,NA,NA,NA,NA,4,NA,NA,NA
2020-01-29,NA,NA,NA,NA,1,NA,NA,NA
2020-01-30,NA,NA,NA,NA,1,0.7142857142857143,NA,NA
2020-01-31,NA,NA,NA,NA,0,0.42857142857142855,NA,NA
2020-02-01,NA,NA,NA,NA,0,0.42857142857142855,NA,NA
2020-02-02,NA,NA,NA,NA,0,0.42857142857142855,NA,NA
2020-02-03,NA,NA,NA,NA,0,0.8571428571428571,NA,NA
2020-02-04,NA,NA,NA,NA,0,0.2857142857142857,NA,NA
2020-02-05,NA,NA,NA,NA,0,0.14285714285714285,NA,NA
2020-02-06,NA,NA,NA,NA,0,0,NA,NA
2020-02-07,NA,NA,NA,NA,0,0,NA,NA
2020-02-08,NA,NA,NA,NA,5,0.7142857142857143,NA,NA
2020-02-09,NA,NA,NA,NA,0,0.7142857142857143,NA,NA
2020-02-10,NA,NA,NA,NA,0,0.7142857142857143,NA,NA
2020-02-11,NA,NA,NA,NA,0,0.7142857142857143,NA,NA
2020-02-12,NA,NA,NA,NA,0,0.7142857142857143,NA,NA
2020-02-13,NA,NA,NA,NA,0,0.7142857142857143,NA,NA
2020-02-14,NA,NA,NA,NA,0,0.7142857142857143,NA,NA
2020-02-15,NA,NA,NA,NA,1,0.14285714285714285,NA,NA
2020-02-16,NA,NA,NA,NA,0,0.14285714285714285,NA,NA
2020-02-17,NA,NA,NA,NA,0,0.14285714285714285,NA,NA
2020-02-18,NA,NA,NA,NA,0,0.14285714285714285,NA,NA
2020-02-19,NA,NA,NA,NA,0,0.14285714285714285,NA,NA
2020-02-20,NA,NA,NA,NA,0,0.14285714285714285,NA,NA
2020-02-21,NA,NA,NA,NA,0,0.14285714285714285,NA,NA
2020-02-22,NA,NA,NA,NA,0,0,NA,NA
2020-02-23,NA,NA,NA,NA,0,0,NA,NA
2020-02-24,NA,NA,NA,NA,0,0,NA,NA
2020-02-25,NA,NA,NA,NA,2,0.2857142857142857,NA,NA
2020-02-26,NA,NA,NA,NA,3,0.7142857142857143,NA,NA
2020-02-27,NA,NA,NA,NA,18,3.2857142857142856,NA,NA
2020-02-28,NA,NA,NA,NA,15,5.428571428571429,NA,NA
2020-02-29,NA,NA,NA,NA,50,12.571428571428571,NA,NA
2020-03-01,NA,NA,NA,NA,45,19,NA,NA
2020-03-02,NA,NA,NA,NA,46,25.571428571428573,NA,NA
2020-03-03,NA,NA,NA,NA,21,28.285714285714285,NA,NA
2020-03-04,NA,NA,NA,NA,73,38.285714285714285,NA,NA
2020-03-05,NA,NA,NA,NA,138,55.42857142857143,NA,NA
2020-03-06,NA,NA,NA,NA,190,80.42857142857143,NA,NA
2020-03-07,NA,NA,NA,NA,336,121.28571428571429,NA,NA
2020-03-08,NA,NA,NA,NA,177,140.14285714285714,NA,NA
2020-03-09,NA,NA,NA,NA,286,174.42857142857142,NA,NA
2020-03-10,NA,NA,NA,NA,372,224.57142857142858,NA,NA
2020-03-11,NA,NA,NA,NA,497,285.14285714285717,NA,NA
2020-03-12,NA,NA,NA,NA,595,350.42857142857144,NA,NA
2020-03-13,NA,NA,NA,NA,785,435.42857142857144,NA,NA
2020-03-14,NA,NA,NA,NA,838,507.14285714285717,NA,NA
2020-03-15,NA,NA,NA,NA,924,613.8571428571429,NA,NA
2020-03-16,NA,NA,NA,NA,1210,745.8571428571429,NA,NA
2020-03-17,NA,NA,NA,NA,1097,849.4285714285714,NA,NA
2020-03-18,2972,771,NA,NA,1404,979,NA,NA
2020-03-19,4073,1002,2229,155,1861,1159.857142857143,NA,NA
2020-03-20,5226,1297,1256,83,1617,1278.7142857142858,NA,NA
2020-03-21,5900,1453,1540,115,1847,1422.857142857143,NA,NA
2020-03-22,6954,1674,1534,124,2227,1609,NA,NA
2020-03-23,8673,2080,2053,189,3170,1889,NA,NA
2020-03-24,10163,2503,2618,244,2446,2081.714285714286,NA,NA
2020-03-25,12072,2935,3166,293,2931,2299.8571428571427,2056.5714285714284,171.85714285714286
2020-03-26,13879,3351,3097,318,3922,2594.285714285714,2180.5714285714284,195.14285714285714
2020-03-27,15701,3758,3059,307,3809,2907.4285714285716,2438.1428571428573,227.14285714285714
2020-03-28,17580,4236,3353,326,4611,3302.285714285714,2697.1428571428573,257.2857142857143
2020-03-29,19311,4592,2685,295,2599,3355.4285714285716,2861.5714285714284,281.7142857142857
2020-03-30,20946,5056,3108,423,4376,3527.714285714286,3012.285714285714,315.14285714285717
2020-03-31,22672,5496,4146,526,7578,4260.857142857143,3230.5714285714284,355.42857142857144
2020-04-01,24543,5940,4281,516,4861,4536.571428571428,3389.8571428571427,387.2857142857143
2020-04-02,26131,6305,3845,524,2116,4278.571428571428,3496.714285714286,416.7142857142857
2020-04-03,27302,6556,3627,606,5233,4482,3577.8571428571427,459.42857142857144
2020-04-04,28003,6723,2822,448,4267,4432.857142857143,3502,476.85714285714283
2020-04-05,28747,6859,1931,361,1873,4329.142857142857,3394.285714285714,486.2857142857143
2020-04-06,29569,6948,2754,613,3912,4262.857142857143,3343.714285714286,513.4285714285714
2020-04-07,29871,7004,3277,607,3777,3719.8571428571427,3219.5714285714284,525
2020-04-08,30217,7019,3139,562,3881,3579.8571428571427,3056.4285714285716,531.5714285714286
2020-04-09,30608,6937,2990,424,4286,3889.8571428571427,2934.285714285714,517.2857142857143
2020-04-10,31108,6875,3161,578,4342,3762.5714285714284,2867.714285714286,513.2857142857143
2020-04-11,31159,6752,2044,353,3114,3597.8571428571427,2756.5714285714284,499.7142857142857
2020-04-12,31665,6714,1688,315,1613,3560.714285714286,2721.8571428571427,493.14285714285717
2020-04-13,31952,6690,1257,343,2673,3383.714285714286,2508,454.57142857142856
2020-04-14,32131,6599,1965,559,5497,3629.4285714285716,2320.5714285714284,447.7142857142857
2020-04-15,31623,6331,2415,524,2633,3451.1428571428573,2217.1428571428573,442.2857142857143
2020-04-16,31172,6139,2084,435,2641,3216.1428571428573,2087.714285714286,443.85714285714283
2020-04-17,31061,5922,2166,428,405,2653.714285714286,1945.5714285714287,422.42857142857144
2020-04-18,30515,5733,1565,368,2569,2575.8571428571427,1877.142857142857,424.57142857142856
2020-04-19,30486,5644,890,231,785,2457.5714285714284,1763.142857142857,412.57142857142856
2020-04-20,30462,5584,1464,450,2051,2368.714285714286,1792.7142857142858,427.85714285714283
2020-04-21,29984,5334,1885,404,2667,1964.4285714285713,1781.2857142857142,405.7142857142857
2020-04-22,29627,5127,1619,349,1827,1849.2857142857142,1667.5714285714287,380.7142857142857
2020-04-23,29113,4967,1410,320,1653,1708.142857142857,1571.2857142857142,364.2857142857143
2020-04-24,28554,4785,1346,312,1773,1903.5714285714287,1454.142857142857,347.7142857142857
2020-04-25,28119,4641,999,207,1537,1756.142857142857,1373.2857142857142,324.7142857142857
2020-04-26,28114,4598,481,152,461,1709.857142857143,1314.857142857143,313.42857142857144
2020-04-27,27954,4526,964,300,1195,1587.5714285714287,1243.4285714285713,292
2020-04-28,27607,4392,1321,328,1520,1423.7142857142858,1162.857142857143,281.14285714285717
2020-04-29,26736,4128,1070,251,1152,1327.2857142857142,1084.4285714285713,267.14285714285717
2020-04-30,26192,3947,1048,207,1139,1253.857142857143,1032.7142857142858,251
2020-05-01,25809,3819,668,138,604,1086.857142857143,935.8571428571429,226.14285714285714
2020-05-02,25751,3770,453,120,794,980.7142857142857,857.8571428571429,213.71428571428572
2020-05-03,25739,3762,345,101,308,958.8571428571429,838.4285714285714,206.42857142857142
2020-05-04,25472,3639,689,245,576,870.4285714285714,799.1428571428571,198.57142857142858
2020-05-05,24701,3375,987,244,1104,811,751.4285714285714,186.57142857142858
2020-05-06,23912,3095,833,181,4183,1244,717.5714285714286,176.57142857142858
2020-05-07,23139,2911,728,159,629,1171.142857142857,671.8571428571429,169.71428571428572
2020-05-08,22657,2820,510,118,642,1176.5714285714287,649.2857142857143,166.85714285714286
2020-05-09,22547,2764,265,77,433,1125,622.4285714285714,160.71428571428572
2020-05-10,22502,2728,253,70,209,1110.857142857143,609.2857142857143,156.28571428571428
2020-05-11,22219,2666,523,184,456,1093.7142857142858,585.5714285714286,147.57142857142858
2020-05-12,21530,2496,670,194,708,1037.142857142857,540.2857142857143,140.42857142857142
2020-05-13,21009,2385,543,105,507,512,498.85714285714283,129.57142857142858
2020-05-14,20401,2256,542,126,622,511,472.2857142857143,124.85714285714286
2020-05-15,19801,2162,438,120,563,499.7142857142857,462,125.14285714285714
2020-05-16,19372,2091,350,78,372,491,474.14285714285717,125.28571428571429
2020-05-17,19302,2047,152,54,120,478.2857142857143,459.7142857142857,123
2020-05-18,18956,1958,375,123,492,483.42857142857144,438.57142857142856,114.28571428571429
2020-05-19,18409,1854,506,140,524,457.14285714285717,415.14285714285717,106.57142857142857
2020-05-20,17882,1754,432,102,418,444.42857142857144,399.2857142857143,106.14285714285714
2020-05-21,17527,1708,271,58,318,401,360.57142857142856,96.42857142857143
2020-05-22,17327,1664,263,75,393,376.7142857142857,335.57142857142856,90
2020-05-23,17122,1628,233,47,250,359.2857142857143,318.85714285714283,85.57142857142857
2020-05-24,17129,1618,121,36,115,358.57142857142856,314.42857142857144,83
2020-05-25,16742,1572,342,93,358,339.42857142857144,309.7142857142857,78.71428571428571
2020-05-26,16209,1519,318,92,276,304,282.85714285714283,71.85714285714286
2020-05-27,15627,1467,271,67,191,271.57142857142856,259.85714285714283,66.85714285714286
2020-05-28,15155,1395,253,69,3325,701.1428571428571,257.2857142857143,68.42857142857143
2020-05-29,14643,1328,255,63,597,730.2857142857143,256.14285714285717,66.71428571428571
2020-05-30,14329,1293,227,57,1828,955.7142857142857,255.28571428571428,68.14285714285714
2020-05-31,14271,1287,72,35,257,976,248.28571428571428,68
2020-06-01,14237,1270,89,31,338,973.1428571428571,212.14285714285714,59.142857142857146
2020-06-02,13978,1221,229,85,-766,824.2857142857143,199.42857142857142,58.142857142857146
2020-06-03,13465,1179,250,85,352,847.2857142857143,196.42857142857142,60.714285714285715
2020-06-04,13054,1133,195,46,767,481.85714285714283,188.14285714285714,57.42857142857143
2020-06-05,12650,1065,213,47,611,483.85714285714283,182.14285714285714,55.142857142857146
2020-06-06,12433,1030,143,35,579,305.42857142857144,170.14285714285714,52
2020-06-07,12415,1024,37,13,343,317.7142857142857,165.14285714285714,48.857142857142854
2020-06-08,12269,995,145,55,211,299.57142857142856,173.14285714285714,52.285714285714285
2020-06-09,11915,926,169,53,403,466.57142857142856,164.57142857142858,47.714285714285715
2020-06-10,11632,904,130,34,545,494.14285714285717,147.42857142857142,40.42857142857143
2020-06-11,11420,875,143,28,425,445.2857142857143,140,37.857142857142854
2020-06-12,11079,851,136,33,726,461.7142857142857,129,35.857142857142854
2020-06-13,10864,843,68,24,526,454.14285714285717,118.28571428571429,34.285714285714285
2020-06-14,10836,841,33,9,407,463.2857142857143,117.71428571428571,33.714285714285715
2020-06-15,10707,818,114,30,152,454.85714285714283,113.28571428571429,30.142857142857142
2020-06-16,10490,792,143,42,344,446.42857142857144,109.57142857142857,28.571428571428573
2020-06-17,10222,744,116,30,458,434,107.57142857142857,28
2020-06-18,10080,724,136,29,467,440,106.57142857142857,28.142857142857142
2020-06-19,9925,699,116,14,811,452.14285714285717,103.71428571428571,25.428571428571427
2020-06-20,9792,687,90,19,641,468.57142857142856,106.85714285714286,24.714285714285715
2020-06-21,9778,687,48,7,284,451,109,24.428571428571427
2020-06-22,9648,673,142,23,373,482.57142857142856,113,23.428571428571427
2020-06-23,9446,654,117,26,517,507.2857142857143,109.28571428571429,21.142857142857142
2020-06-24,9254,630,97,13,81,453.42857142857144,106.57142857142857,18.714285714285715
2020-06-25,9096,623,124,21,0,386.7142857142857,104.85714285714286,17.571428571428573
2020-06-26,8841,606,87,26,1588,497.7142857142857,100.71428571428571,19.285714285714285
2020-06-27,8715,594,55,15,0,406.14285714285717,95.71428571428571,18.714285714285715
2020-06-28,8727,594,44,2,0,365.57142857142856,95.14285714285714,18
2020-06-29,8643,591,102,18,1324,501.42857142857144,89.42857142857143,17.285714285714285
2020-06-30,8491,574,152,21,541,504.85714285714283,94.42857142857143,16.571428571428573
2020-07-01,8291,554,106,19,918,624.4285714285714,95.71428571428571,17.428571428571427
2020-07-02,8103,545,93,16,659,718.5714285714286,91.28571428571429,16.714285714285715
2020-07-03,7946,533,125,18,582,574.8571428571429,96.71428571428571,15.571428571428571
2020-07-04,7863,517,47,13,751,682.1428571428571,95.57142857142857,15.285714285714286
2020-07-05,7863,521,21,2,448,746.1428571428571,92.28571428571429,15.285714285714286
2020-07-06,7806,521,98,13,176,582.1428571428571,91.71428571428571,14.571428571428571
2020-07-07,7550,511,127,35,475,572.7142857142857,88.14285714285714,16.571428571428573
2020-07-08,7254,503,83,34,663,536.2857142857143,84.85714285714286,18.714285714285715
2020-07-09,7134,486,79,15,621,530.8571428571429,82.85714285714286,18.571428571428573
2020-07-10,7020,471,136,25,658,541.7142857142857,84.42857142857143,19.571428571428573
2020-07-11,6995,470,57,6,752,541.8571428571429,85.85714285714286,18.571428571428573
2020-07-12,6991,473,26,1,585,561.4285714285714,86.57142857142857,18.428571428571427
2020-07-13,6941,467,68,18,288,577.4285714285714,82.28571428571429,19.142857142857142
2020-07-14,6907,465,61,6,511,582.5714285714286,72.85714285714286,15
2020-07-15,6873,457,133,20,416,547.2857142857143,80,13
2020-07-16,6754,456,119,18,534,534.8571428571429,85.71428571428571,13.428571428571429
2020-07-17,6646,452,119,14,836,560.2857142857143,83.28571428571429,11.857142857142858
2020-07-18,6614,450,68,8,965,590.7142857142857,84.85714285714286,12.142857142857142
2020-07-19,6583,448,36,1,765,616.4285714285714,86.28571428571429,12.142857142857142
2020-07-20,6547,442,137,16,350,625.2857142857143,96.14285714285714,11.857142857142858
2020-07-21,6440,430,109,13,584,635.7142857142857,103,12.857142857142858
2020-07-22,6324,420,132,7,998,718.8571428571429,102.85714285714286,11
2020-07-23,5915,411,123,14,1062,794.2857142857143,103.42857142857143,10.428571428571429
2020-07-24,5678,385,126,13,1130,836.2857142857143,104.42857142857143,10.285714285714286
2020-07-25,5634,368,86,8,1108,856.7142857142857,107,10.285714285714286
2020-07-26,5640,367,36,1,929,880.1428571428571,107,10.285714285714286
2020-07-27,5614,374,118,9,514,903.5714285714286,104.28571428571429,9.285714285714286
2020-07-28,5510,361,172,15,725,923.7142857142857,113.28571428571429,9.571428571428571
2020-07-29,5409,356,118,15,1392,980,111.28571428571429,10.714285714285714
2020-07-30,5334,357,116,16,1377,1025,110.28571428571429,11
2020-07-31,5257,347,152,11,1346,1055.857142857143,114,10.714285714285714
2020-08-01,5177,344,77,6,1628,1130.142857142857,112.71428571428571,10.428571428571429
2020-08-02,5188,345,25,1,1192,1167.7142857142858,111.14285714285714,10.428571428571429
2020-08-03,5157,360,142,22,556,1173.7142857142858,114.57142857142857,12.285714285714286
2020-08-04,5121,364,139,11,1039,1218.5714285714287,109.85714285714286,11.714285714285714
2020-08-05,5107,360,137,9,1695,1261.857142857143,112.57142857142857,10.857142857142858
2020-08-06,5019,366,141,7,1604,1294.2857142857142,116.14285714285714,9.571428571428571
2020-08-07,4970,359,136,12,2288,1428.857142857143,113.85714285714286,9.714285714285714
2020-08-08,4981,366,73,2,2184,1508.2857142857142,113.28571428571429,9.142857142857142
2020-08-09,4992,368,14,0,1885,1607.2857142857142,111.71428571428571,9
2020-08-10,5004,372,180,14,785,1640,117.14285714285714,7.857142857142857
2020-08-11,4971,367,191,15,1397,1691.142857142857,124.57142857142857,8.428571428571429
2020-08-12,4850,355,143,18,2524,1809.5714285714287,125.42857142857143,9.714285714285714
2020-08-13,4824,351,201,17,2669,1961.7142857142858,134,11.142857142857142
2020-08-14,4788,344,173,19,2846,2041.4285714285713,139.28571428571428,12.142857142857142
2020-08-15,4817,353,87,4,3310,2202.285714285714,141.28571428571428,12.428571428571429
2020-08-16,4820,353,33,1,3015,2363.714285714286,144,12.571428571428571
2020-08-17,4885,361,234,19,493,2322,151.71428571428572,13.285714285714286
2020-08-18,4783,357,185,17,2238,2442.1428571428573,150.85714285714286,13.571428571428571
2020-08-19,4781,362,162,17,3776,2621,153.57142857142858,13.428571428571429
2020-08-20,4723,368,149,12,4771,2921.285714285714,146.14285714285714,12.714285714285714
2020-08-21,4720,367,210,23,4586,3169.8571428571427,151.42857142857142,13.285714285714286
2020-08-22,4685,368,114,12,3602,3211.5714285714284,155.28571428571428,14.428571428571429
2020-08-23,4683,371,29,1,4897,3480.4285714285716,154.71428571428572,14.428571428571429
2020-08-24,4664,387,233,15,1955,3689.285714285714,154.57142857142858,13.857142857142858
2020-08-25,4578,401,265,22,3304,3841.5714285714284,166,14.571428571428571
2020-08-26,4535,373,215,19,5429,4077.714285714286,173.57142857142858,14.857142857142858
2020-08-27,4517,375,225,15,6111,4269.142857142857,184.42857142857142,15.285714285714286
2020-08-28,4517,381,241,19,7379,4668.142857142857,188.85714285714286,14.714285714285714
2020-08-29,4512,394,135,6,5453,4932.571428571428,191.85714285714286,13.857142857142858
2020-08-30,4517,396,23,4,5413,5006.285714285715,191,14.285714285714286
2020-08-31,4564,403,254,29,3082,5167.285714285715,194,16.285714285714285
2020-09-01,4586,418,300,19,4982,5407,199,15.857142857142858
2020-09-02,4614,440,317,26,7017,5633.857142857143,213.57142857142858,16.857142857142858
2020-09-03,4625,458,307,21,7157,5783.285714285715,225.28571428571428,17.714285714285715
2020-09-04,4653,467,292,19,8975,6011.285714285715,232.57142857142858,17.714285714285715
2020-09-05,4667,476,168,12,8550,6453.714285714285,237.28571428571428,18.571428571428573
2020-09-06,4697,480,66,3,7071,6690.571428571428,243.42857142857142,18.428571428571427
2020-09-07,4889,531,448,25,4203,6850.714285714285,271.14285714285717,17.857142857142858
2020-09-08,4942,568,490,39,6544,7073.857142857143,298.2857142857143,20.714285714285715
2020-09-09,4985,593,386,30,8577,7296.714285714285,308.14285714285717,21.285714285714285
2020-09-10,5077,608,352,19,9843,7680.428571428572,314.57142857142856,21
2020-09-11,5136,628,447,40,9406,7742,336.7142857142857,24
2020-09-12,5176,655,243,17,10561,8029.285714285715,347.42857142857144,24.714285714285715
2020-09-13,5228,662,98,6,7183,8045.285714285715,352,25.142857142857142
2020-09-14,5479,705,545,34,6158,8324.57142857143,365.85714285714283,26.428571428571427
2020-09-15,5660,752,642,37,7852,8511.42857142857,387.57142857142856,26.142857142857142
2020-09-16,5800,796,649,46,9784,8683.857142857143,425.14285714285717,28.428571428571427
2020-09-17,5825,793,599,50,10593,8791,460.42857142857144,32.857142857142854
2020-09-18,5800,820,850,123,13215,9335.142857142857,518,44.714285714285715
2020-09-19,5493,827,470,26,13498,9754.714285714286,550.4285714285714,46
2020-09-20,5356,834,139,12,10569,10238.42857142857,556.2857142857143,46.857142857142854
2020-09-21,5597,912,754,53,5298,10115.57142857143,586.1428571428571,49.57142857142857
2020-09-22,5777,944,783,68,10008,10423.57142857143,606.2857142857143,54
2020-09-23,5913,995,649,43,13072,10893.285714285714,606.2857142857143,53.57142857142857
2020-09-24,6012,1041,613,53,16096,11679.42857142857,608.2857142857143,54
2020-09-25,6110,1092,661,56,15797,12048.285714285714,581.2857142857143,44.42857142857143
2020-09-26,6154,1105,503,41,14412,12178.857142857143,586,46.57142857142857
2020-09-27,6235,1112,241,27,11123,12258,600.5714285714286,48.714285714285715
2020-09-28,6397,1158,619,81,4070,12082.57142857143,581.2857142857143,52.714285714285715
2020-09-29,6482,1198,698,59,8051,11803,569.1428571428571,51.42857142857143
2020-09-30,6572,1232,650,64,12845,11770.57142857143,569.2857142857143,54.42857142857143
2020-10-01,6634,1259,626,63,13970,11466.857142857143,571.1428571428571,55.857142857142854
2020-10-02,6740,1270,721,48,12148,10945.57142857143,579.7142857142857,54.714285714285715
2020-10-03,6740,1289,532,49,16972,11311.285714285714,583.8571428571429,55.857142857142854
2020-10-04,6964,1335,418,32,12565,11517.285714285714,609.1428571428571,56.57142857142857
2020-10-05,7276,1409,710,70,5084,11662.142857142857,622.1428571428571,55
2020-10-06,7377,1417,829,65,10489,12010.42857142857,640.8571428571429,55.857142857142854
2020-10-07,7514,1406,789,80,18746,12853.42857142857,660.7142857142857,58.142857142857146
2020-10-08,7603,1418,711,77,18129,13447.57142857143,672.8571428571429,60.142857142857146
2020-10-09,7843,1439,848,62,20339,14617.714285714286,691,62.142857142857146
2020-10-10,7976,1456,694,54,26896,16035.42857142857,714.1428571428571,62.857142857142854
2020-10-11,8231,1483,503,46,16101,16540.571428571428,726.2857142857143,64.85714285714286
2020-10-12,8671,1539,976,96,8505,17029.285714285714,764.2857142857143,68.57142857142857
2020-10-13,8928,1633,1168,87,12993,17387,812.7142857142857,71.71428571428571
2020-10-14,9173,1664,1133,104,22591,17936.285714285714,861.8571428571429,75.14285714285714
2020-10-15,9584,1741,1207,88,30621,19720.85714285714,932.7142857142857,76.71428571428571
2020-10-16,10021,1791,1225,122,25086,20399,986.5714285714286,85.28571428571429
2020-10-17,10399,1868,986,90,32427,21189.14285714286,1028.2857142857142,90.42857142857143
2020-10-18,10897,1939,835,85,29837,23151.428571428572,1075.7142857142858,96
2020-10-19,11640,2090,1424,146,13243,23828.285714285714,1139.7142857142858,103.14285714285714
2020-10-20,12435,2168,1943,163,20468,24896.14285714286,1250.4285714285713,114
2020-10-21,13162,2239,1754,166,26676,25479.714285714286,1339.142857142857,122.85714285714286
2020-10-22,14009,2310,1998,165,41622,27051.285714285714,1452.142857142857,133.85714285714286
2020-10-23,14985,2432,2091,184,42032,29472.14285714286,1575.857142857143,142.71428571428572
2020-10-24,15637,2491,1667,138,45422,31328.571428571428,1673.142857142857,149.57142857142858
2020-10-25,16454,2575,1298,116,52010,34496.142857142855,1739.2857142857142,154
2020-10-26,17761,2761,2314,258,26771,36428.71428571428,1866.4285714285713,170
2020-10-27,18955,2909,2988,292,33417,38278.57142857143,2015.7142857142858,188.42857142857142
2020-10-28,20184,3036,2821,244,36437,39673,2168.1428571428573,199.57142857142858
2020-10-29,21160,3147,2607,250,47637,40532.28571428572,2255.1428571428573,211.71428571428572
2020-10-30,22153,3368,2563,256,49215,41558.42857142857,2322.5714285714284,222
